"Ne"	"n_p"	"r_m"	"z1_opt"	"z2_opt"	"r_selection"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"	"X82"	"X83"	"X84"	"X85"	"X86"	"X87"	"X88"	"X89"	"X90"	"X91"	"X92"	"X93"	"X94"	"X95"	"X96"	"X97"	"X98"	"X99"	"X100"
"1"	1000	0	0.9	10	1	0	0.00315190574220392	0.00221156994841517	0.00558909450339554	0.00694077908453198	0.00621142197589309	0.00918629978642512	0.00938754745711588	0.0122978101442438	0.0118474828912807	0.0161863775484268	0.0187770805895835	0.0210825254129888	0.0227425345718134	0.0242113703382105	0.0245364004545315	0.0268532939640862	0.0251616531535023	0.0230831377236365	0.0256280008032005	0.027033315370875	0.0278069893035909	0.0307434957853621	0.0314553000206979	0.032589880642974	0.0332654628633391	0.0330668374061734	0.0327436184439082	0.0347206349906509	0.0365466164580512	0.0384859337218877	0.0381648413049587	0.0377229729877481	0.039084383102378	0.040511032810245	0.0422015494393297	0.0424670974762115	0.0450958244768116	0.0443941255198089	0.0463746731186239	0.0493804488211597	0.0530536535827674	0.0539090032615714	0.0555793147535665	0.0571661350147322	0.0569059338977452	0.0571332009229401	0.0568891652795495	0.056774134136785	0.0573720550796471	0.0591360147849707	0.0613276062687672	0.0623226593252491	0.0618467366565553	0.062265853090913	0.0617356818940328	0.0634512664728527	0.0629680643032881	0.0638435750581635	0.0654140349360645	0.0640371052938384	0.065354834998931	0.0648234052219726	0.0654029065426031	0.0674308319919142	0.0700363454692901	0.0738728905477385	0.0777683238272294	0.0780338518759543	0.0795749935334025	0.0783511665067578	0.0778476438809624	0.0801828933927607	0.0833050084557421	0.081947343686393	0.0828625858560344	0.0862509344331061	0.088047192784206	0.090835872391935	0.0914654404796593	0.0932621175873578	0.0933703376562554	0.0940104698982067	0.095570265504817	0.0973206292102692	0.0975467452593106	0.10116335482847	0.104411765566929	0.105633014260892	0.107616803956988	0.107259755652563	0.108478852306624	0.110466103875865	0.11040612830567	0.11066442851394	0.109333723771664	0.107190646260855	0.109700967578181	0.112679977935916	0.109919251654603	0.110045154541494
"2"	1000	0	0.9	10	1	0.5	0.00408162189428559	0.00428727875565721	0.00474959896994759	0.00582807707029799	0.00615030777136645	0.00938858817694525	0.0136075014605607	0.0133465534641429	0.0152500268244551	0.0175181741691062	0.0193527901228188	0.021017169117106	0.0245676120080916	0.0260285301457366	0.0252608587602155	0.0291134076617481	0.0302236639565048	0.0326974636804226	0.0337671957901173	0.0342352657657269	0.0378771824499207	0.0391433854473297	0.0392202402102	0.0401319453302375	0.0419666291050482	0.0458852051292426	0.0501632799192676	0.0480805767861314	0.0497415594676308	0.052371855542755	0.0547991196918684	0.056144638229716	0.0569906426368614	0.0589177524130407	0.059144571769032	0.0600733399420693	0.0611624436937727	0.0627269798552159	0.0641804215760905	0.0680673647386577	0.0704974379943417	0.0721768877500207	0.0775583483930615	0.0787447634677864	0.0806242419193546	0.0837906360139326	0.0846406511511712	0.0857106178737023	0.0880227327644856	0.0903157289197132	0.0921625709670134	0.091523637465698	0.0917727822174827	0.0955377776883982	0.0956003184679214	0.0945696226197593	0.0961597864420039	0.0976182732324722	0.0952560986772299	0.097417876230099	0.0980443493330801	0.0990047384339124	0.101677781772453	0.105366753329305	0.10932359980503	0.10740588492682	0.10754912117775	0.109422938095233	0.109486233544331	0.110772805757701	0.1138743225238	0.116291606753797	0.113952046417373	0.115141826214677	0.116002779724669	0.119420785252389	0.121508569275979	0.124542389658904	0.126655956524486	0.131307776973516	0.131924077900616	0.132400749411457	0.132659309032439	0.132796727419768	0.134844383581115	0.136278703516556	0.139294413584188	0.141071821026008	0.142934624351801	0.144275433443864	0.145514402171409	0.146106167460295	0.141939781797538	0.143579710374832	0.146241373803307	0.150295858135158	0.150840756696446	0.152035725928336	0.151748576949264	0.15226171384475
"3"	1000	0	0.9	10	1	0.9	0.00690144917070096	0.0110179720260921	0.0168227342919604	0.025111986376156	0.0317055697095831	0.0388524228938055	0.0431938665345116	0.0467621750934289	0.0557038286704316	0.0636639079294739	0.06855779098202	0.0762241264179115	0.080262815473569	0.0840223476816736	0.0897733936454411	0.0971750837794888	0.102250368699937	0.105321086103232	0.112179046412675	0.116979994500054	0.124580524756316	0.131840264188223	0.136049818332531	0.141550951320509	0.148991253511525	0.153177398318894	0.159179060977507	0.165678725949702	0.16726175108554	0.173963237785838	0.179606641465509	0.184041681406256	0.187990601435666	0.191759845641637	0.194383048438691	0.199454746096677	0.203961115420128	0.207382841577566	0.212185902641567	0.219711393263766	0.223197396277372	0.225885136067508	0.229130089182858	0.233406743198092	0.236983721700115	0.242839834203519	0.247741910140641	0.251245243836044	0.257020088371037	0.264222299315599	0.269572649924341	0.27343924828622	0.278458595425399	0.284659382825303	0.285364171951123	0.287989544445426	0.290919292307464	0.296128530507471	0.302079907420657	0.307102178433624	0.31279011221529	0.317268526700948	0.32466708452453	0.331057388326108	0.337046998221194	0.341569499402383	0.345030587891071	0.348782742055709	0.353997075696393	0.361915480483442	0.366602337746512	0.370375190911078	0.375074226930235	0.378007493953463	0.383470712387538	0.387648481298388	0.392562438373369	0.395422240965069	0.39848698857871	0.401733556406295	0.407844246800547	0.411766641325733	0.4195032433027	0.421937515210392	0.425567193175786	0.431033626004539	0.434460178353268	0.435113922278527	0.43777979550114	0.442503614901115	0.445703148875475	0.448909331707838	0.45266090608073	0.454669586150133	0.454973285405207	0.459031832287009	0.463244896060695	0.469374568844461	0.471445338297337	0.474761546503444
"4"	1000	0	0.9	10	1	-0.5	0.0010317006651884	0.00288949587698619	0.00758342556649875	0.0083676890654841	0.00726210096578173	0.0106592152475302	0.0139144063376592	0.0149420304595182	0.0143200157796261	0.0132418060260877	0.015161965907126	0.0194501111299832	0.0186650561980724	0.0207365022547335	0.0225452021882773	0.0234187177589774	0.022026111158173	0.0264948877434934	0.0287592328640013	0.0312960306103384	0.0315628644017272	0.0330997812320616	0.0362871613703345	0.0368800630173172	0.037540324095127	0.0388355393882348	0.0397121107890189	0.0405870841870711	0.0404065431155677	0.0419433412613194	0.0432911271368278	0.041159013816117	0.0406451342185982	0.0443118181490778	0.044634340272151	0.0469440582005311	0.0483565044556796	0.0496553920851762	0.0505250718965837	0.0522488158011792	0.0531828679801669	0.0562495586399473	0.0571780547081962	0.0587491527554567	0.0578370268217151	0.0592758644831184	0.06112493288712	0.0628994306753039	0.0631541512609198	0.0645536445904093	0.0648562597736182	0.0681755280756922	0.072399546945233	0.0735381294047566	0.0749043252339325	0.0787406083198962	0.0792819503889466	0.079629050953767	0.0811434263762682	0.0813692491194934	0.0834902155903164	0.0844936903068352	0.0830830258530415	0.0859103993693607	0.0876671424279387	0.0894542850526163	0.0955173538131897	0.0948813739899192	0.0948734727486807	0.09874104274231	0.100855853519154	0.102728535116456	0.106727774596357	0.108036061945081	0.108657163342831	0.109727823767209	0.112747137492199	0.115278168431324	0.117148423937974	0.118834748802574	0.119687019453234	0.122729910310216	0.123843287698997	0.12542302529452	0.127576537584745	0.129540470722916	0.130071379323777	0.128800420036282	0.130747642002166	0.133053998184283	0.137416941135411	0.137221653728481	0.140609935548558	0.140929955731103	0.140326563417357	0.144348434896859	0.146921237001378	0.150205319230019	0.152545355277589	0.155691972712334
"5"	1000	0	0.9	10	1	-0.9	0.0070272927779091	0.0120023934380962	0.0173771075828102	0.0226215159099047	0.0288123933726152	0.0356056770993419	0.0407740448837775	0.0466446117756081	0.0511507192295345	0.0583195874970946	0.0632893782789899	0.0696438028335865	0.0781332156494403	0.0836332703357178	0.0917255230113075	0.0998576231935028	0.109126676275141	0.112981763208172	0.119011040221477	0.124935174618938	0.13144038984545	0.137141593011597	0.141979155154041	0.14864487442126	0.154121051706512	0.160834567828404	0.165094209752724	0.169670430353563	0.175471151950248	0.179066152083087	0.181215904900661	0.185771177222304	0.191519564732326	0.197524416659345	0.202831385506835	0.207558163726614	0.216128327330326	0.222867230498498	0.228182441196297	0.232627204813909	0.240548955402395	0.243225077903411	0.247334009388655	0.251230485602535	0.256381313190357	0.263429955071023	0.266866232114964	0.269781036981781	0.275157812906703	0.278295687677519	0.283607194114897	0.289550959590077	0.294292895261925	0.298631522555892	0.301806983209351	0.309545918935717	0.313804112310524	0.317311720750751	0.32315842448111	0.329597283414658	0.334692158784196	0.3393442513152	0.344217496730318	0.346811546611351	0.350410860851284	0.354789213548858	0.363333708059741	0.368880044136778	0.373214351902291	0.376716577012996	0.380825484805189	0.383464391652135	0.388690486664795	0.391859437654655	0.393881670083426	0.398272877925237	0.40070101154696	0.403617818832857	0.406866875108636	0.413267293776979	0.416524300529369	0.419657090348268	0.424513350521732	0.427343921689273	0.430949805804066	0.434515371477277	0.438816136086791	0.44220649874229	0.444554772677309	0.449739440738434	0.453204983606398	0.455920488848949	0.461070611109246	0.465568114905839	0.470067496913004	0.473867432769243	0.480012831827977	0.482467389909386	0.484011612493677	0.487199298960665
"6"	1000	0	0.9	10	10	0	0.00181868283112804	0.000325376567266294	-0.00118705294617449	0.000218333820550454	0.00258787006057891	0.00714174742686707	0.0066759600097865	0.0074752945978609	0.00941044926394177	0.0130583522501312	0.0160813604283802	0.0204545096847366	0.0203658811731998	0.0202528966977012	0.0206440283745826	0.0242190688386518	0.0263934275096007	0.0301409905365153	0.0337861351284318	0.0332702067159673	0.0348771583276695	0.0371019775839115	0.0358824206313226	0.0359085745747775	0.0349843029317198	0.0368808678577262	0.0349040133006701	0.0333978662012645	0.0339017443611003	0.0313119419850117	0.0326364900994912	0.0361756920199018	0.0369965694778363	0.0372876077200867	0.0359497012805356	0.0364331967643104	0.0346798938898674	0.0339885921683433	0.0337356345678476	0.0361661172285215	0.0372194317207457	0.0382244607120872	0.0401673184169167	0.0395231318868956	0.0423984712976706	0.046945602377071	0.0470616711761642	0.0449631775584956	0.0453681177142912	0.0483062432710804	0.049376751735655	0.0487882240749356	0.0461845869694306	0.051252526094734	0.054429736324945	0.0546186882452661	0.0555918237074107	0.0577280073039656	0.0567517509842216	0.0579912735844533	0.0570928285214156	0.058145591196046	0.0569563417447715	0.0595633723195369	0.0613393725435158	0.0617131604758338	0.063990488601303	0.0651701394935212	0.0659761454218499	0.0660330885105676	0.0664473291084653	0.0690364044935535	0.0712750809356226	0.0733535076947977	0.0756928412159677	0.0797041903463149	0.0778338790285853	0.0807579613563998	0.0840936319631099	0.0868480950182477	0.0874617717629313	0.0897888369278796	0.0896213561439839	0.0907456952485742	0.0931733581980392	0.0939148010516633	0.0948380152452616	0.0971628161560986	0.098717051273481	0.0997023733875116	0.102436959063994	0.105453015023816	0.107268713095861	0.108016210218581	0.109232268261933	0.111610010402967	0.114030893805515	0.114591008702052	0.115046382721558	0.117473611421088
"7"	1000	0	0.9	10	10	0.5	0.000280197293269164	-0.00232224165527274	-0.00327520996253489	-0.00155391446645627	-0.00067061730033346	0.000981317516054401	0.000293249088790298	-0.000164055143484315	0.0017074731814206	0.000915952372008358	0.000248743653655821	0.00253736555305682	0.00366358753497601	0.0081923057011678	0.0094293174637516	0.0111091550908545	0.0135054608915416	0.0159259689323723	0.0170851424404423	0.0189880562103429	0.018832489985868	0.020928677060074	0.0238121241735968	0.025149109568822	0.0255690077133463	0.0264962967886093	0.0270995940760102	0.0276266613710986	0.0314754794261316	0.0307547953916803	0.0311505574357913	0.0278197851268287	0.0276277202837532	0.0276074546053143	0.0292517160765411	0.0307976220407138	0.0310819377638817	0.0331200775150778	0.0352017824295258	0.0357565908030409	0.0363393071632166	0.0380981501218874	0.037508030618908	0.0339989804859677	0.0348092186001552	0.0360723535367147	0.035297125969989	0.0407766814247048	0.041539360344065	0.0417421724350014	0.0424627643016271	0.0446092890818527	0.0450103598172738	0.0439108529212607	0.0442152975195777	0.0438869233957371	0.0472713143666068	0.0484696685371783	0.046771558759794	0.0433404824649654	0.0459586091407319	0.0456651184908297	0.0492798099145488	0.0496307433792837	0.0521944817357217	0.0530318196920157	0.0543025261876889	0.0548606860721567	0.0554632463130552	0.057703086504953	0.0577060272311204	0.0609812513142506	0.0626985049388875	0.0594571014571684	0.058715965322804	0.0622196363697029	0.0621238259393509	0.0669900255832414	0.0676985343544677	0.0715197190718524	0.0714587137582431	0.0681168583811621	0.0685270108936748	0.0681646576612989	0.0706072973377002	0.0703866357869344	0.0713571348084544	0.0727204453110358	0.0760479271781744	0.0791202710381339	0.08121257907769	0.0817444038823378	0.0817174358755932	0.0824881035246987	0.0834769875398053	0.0832597574237555	0.0838144413351346	0.0884283041058308	0.0904284312345178	0.0914227871248856
"8"	1000	0	0.9	10	10	0.9	-0.000440245037160483	0.00185732227398242	0.00318471802620235	0.00237521714399742	0.00390653809166248	0.00748494808110159	0.00613424791651402	0.00627190964552712	0.00616707687376076	0.00202182013075645	0.00399169261047246	0.00247913760021689	0.00453102918168344	0.00613374258715187	0.00699118772087629	0.00500645412856564	0.00497366004365875	0.00675630118486395	0.00648942036122475	0.00440085519435714	0.0037742977636268	0.00700706709409588	0.00873678061712658	0.009563385881365	0.00770331436982854	0.0103587175211077	0.00817629422851307	0.00945894680414272	0.0115723444665204	0.0107829702582342	0.0118338423313885	0.0103347523979797	0.0126678314742721	0.0106500312317871	0.0106538259649034	0.0123951393704174	0.0150142990072421	0.0136066300630213	0.0158759765126113	0.0170345277342756	0.018009282422774	0.0214258062263909	0.0229000381457417	0.0248481484213966	0.0249411350114275	0.0248553738591719	0.0242183174811777	0.0238732671677015	0.025543214133377	0.0266587613996437	0.0242692280598003	0.0243348029780428	0.024198667904761	0.022978943914848	0.0243895867718717	0.0247276626991275	0.0262031076890937	0.0266387097753867	0.0269554007742904	0.0265866193750048	0.0250218029912981	0.0260847959541919	0.026968730349571	0.0291840340204426	0.027649989374192	0.0302446760792839	0.0304810819962746	0.0328937550674574	0.0327125885763616	0.0317079244139983	0.032642345470975	0.0322043820413866	0.0342173195838113	0.0337758052635028	0.0315905555132126	0.0313443603291727	0.0321523310235447	0.0345422588957117	0.0374179759340423	0.0396332100521464	0.038631870598193	0.0402562462788157	0.0418710171827757	0.0426875559364419	0.0443023595775594	0.0462088429837887	0.0465250921195965	0.0457943021892361	0.0449307265777398	0.0439414277816183	0.0430786293030457	0.0418570467657617	0.0411763292798544	0.039519456046015	0.040331661620538	0.0403248323614864	0.0416807626901265	0.0440422246138169	0.0452839755021509	0.0502715134428855
"9"	1000	0	0.9	10	10	-0.5	0.00223934304208087	0.00642730907183695	0.0086904153727049	0.0143799014711959	0.0206057992472788	0.0228861375208129	0.0236126630479001	0.0245638536778055	0.0248972753572512	0.0281160973834749	0.032210395076297	0.0352426912783055	0.0373967128331	0.0402306333031837	0.0406196662517733	0.0435308612522312	0.0457732231516313	0.0466055935882114	0.0480845687635551	0.0505400555647227	0.0525850149146403	0.0550879572186414	0.0580994853683388	0.063924290022162	0.0638507702827059	0.066673247629563	0.0704427735596356	0.070807531163033	0.0740915699881563	0.0770443794466758	0.0795620825636788	0.0833046737728878	0.086337425156346	0.0890776676775266	0.0905419133945023	0.0958872315004248	0.097205740617685	0.101193931463111	0.103529770536988	0.105583791127307	0.106195416638751	0.109381220959927	0.114525819513365	0.115138040462608	0.116744657078223	0.12077535883971	0.124981908244831	0.126127654077655	0.127210473662146	0.128942579595686	0.130192531840599	0.13171282905447	0.134872565487377	0.137346053572037	0.138212197730915	0.140185826230635	0.142808658856883	0.145274047670377	0.151102550834992	0.154694145120159	0.15549999755615	0.159442038499715	0.161116543935525	0.162424386882681	0.166905609266988	0.168963736217696	0.171714706879252	0.176031436687566	0.176627088702796	0.179531517125255	0.181531360093474	0.181320421739577	0.185130587059937	0.187007081445342	0.189028550482352	0.19086360021312	0.191181663515002	0.190967012325047	0.19286290810561	0.197093708797186	0.199391907225716	0.201721241650367	0.202499716515496	0.203877078540242	0.205268038212428	0.207277897848845	0.209855354358973	0.213428340207365	0.218631618954172	0.220332019080549	0.223752823959228	0.226928438048905	0.228102343440506	0.228787813661725	0.234285967375471	0.237005663684732	0.238913505257924	0.24023928916777	0.240427387451885	0.242438033120574
"10"	1000	0	0.9	10	10	-0.9	0.0125022129666686	0.0232540292810706	0.0353805528843638	0.0444351568610475	0.0550806559113958	0.063838106525609	0.0743494537175196	0.0860041975758011	0.0997392263551897	0.111267953881574	0.122411412943016	0.132012769400961	0.143949559245238	0.153919089947346	0.160987964961579	0.170857587490548	0.18536559376576	0.196198280790836	0.206781267355747	0.217836392405962	0.228691408115915	0.239278932525815	0.24631637577751	0.257118657655991	0.26596051408034	0.276881608323135	0.288016835899105	0.298790601817565	0.305597196266563	0.316406449655507	0.324912589250515	0.336514522906962	0.345855119236912	0.356023507556835	0.365683951616474	0.376643996692032	0.38784195862898	0.39790680412526	0.40652396243469	0.416546664614993	0.427014355205588	0.438954512077722	0.448722117917966	0.458245941250146	0.467288219217181	0.47538793224689	0.487181187797399	0.494913625651407	0.504934788993529	0.511522770959874	0.519189794999771	0.529349237181262	0.540412988028865	0.549993783038793	0.55915789692489	0.564018730917067	0.570692756404477	0.579863583252532	0.589216338827092	0.595784810753185	0.60279758201804	0.610570946404577	0.623194963523025	0.632291888015862	0.640356299455412	0.647773497591109	0.657227066942848	0.665479204021917	0.672162883269357	0.681888658470753	0.690240814335669	0.697937088500508	0.707897052572427	0.716483921451966	0.726044504892468	0.733976494229028	0.744734982182337	0.75259693606057	0.758450510129927	0.765210027459802	0.77393735106899	0.778797349345674	0.78813331052466	0.79522753263444	0.802634480423622	0.813400610992624	0.819730827532787	0.828613485640516	0.838481951096844	0.84587084851205	0.85426564665519	0.860127809245965	0.866755345842744	0.873054644967286	0.8776061597781	0.884572875470386	0.893550287969361	0.903040501034767	0.911229601449065	0.918671144835668
