"Ne"	"n_p"	"r_m"	"z1_opt"	"z2_opt"	"r_selection"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"	"X82"	"X83"	"X84"	"X85"	"X86"	"X87"	"X88"	"X89"	"X90"	"X91"	"X92"	"X93"	"X94"	"X95"	"X96"	"X97"	"X98"	"X99"	"X100"
"1"	1000	0	0.9	10	1	0	-0.000997641182811328	-0.00140263532461552	-0.00179893828599825	-0.00141499880668773	-0.00163489952344387	-0.00123428493263351	-0.00202808650792566	-0.00351686363191531	-0.0070829873651332	-0.00811504387845141	-0.00691332939063583	-0.00501677635855603	-0.00326712670078072	-0.00473759447165048	-0.00446672288223398	-0.00307147131080584	-0.00226456084866939	-0.00219235798962708	-0.00185815813084746	-0.00194379305266456	-0.0018357337429266	0.000367766787000246	0.000594321387286489	0.00227532882542588	-0.000407314301924929	-0.00193176050566159	-0.00404006602427855	-0.00104674480093799	-0.00085365550724394	-0.00228792034314989	-0.000334194069148358	9.21277904053754e-05	-0.0027189583971549	-0.00165954439137248	-0.00226203398283946	-0.00336702218626989	-0.0034450885145886	-0.00502860209970797	-0.00244268709753728	-0.00314016489467209	-0.00245272287439958	-0.000162908185084152	0.000517671652596464	0.0018112808610662	0.00119405866062925	0.00155903474950946	0.00177636901003403	0.00019283482470409	-0.000527603935908571	0.00106929627138159	0.00256260291914436	0.000734346601642408	0.000814549108815437	-0.0003351839435972	-0.00489091786685527	-0.00496379650076193	-0.00383210772156804	-0.00138657016170401	1.12649268535749e-05	-0.00218618325084783	-0.00172823639150451	-0.00214443035845615	-0.000998842978923243	-0.0029721335517438	-0.00276319637049854	-0.00161840002771317	-0.000548315796114536	-0.0011433253077948	-0.00124985307841087	-0.00292957969118847	-0.00251426882334276	-0.0016298945352796	-0.000992690105455363	0.00239847337532738	0.00298818279962746	0.00164456416901956	2.19179870435189e-05	0.000606411745318908	-0.00120787137955307	-0.00173791067319778	0.00119721885228397	0.00183345965409911	0.00260344988156254	0.00264505991387739	0.00120476538738083	-0.00162508946637787	-0.00264974037065397	-0.00206983278583713	-0.00464634905826678	-0.0068241960279107	-0.00414087756000324	-0.00539424451241525	-0.00637826227483299	-0.00706449664442702	-0.00601883775764881	-0.007787432567255	-0.00612029125591298	-0.00545788248931554	-0.0047806196819224	-0.00479565590054513
"2"	1000	0	0.9	10	1	0.5	0.000204061207020072	-0.00259248540401562	-0.00395521070772504	-0.00581223882788666	-0.00899804116297009	-0.00881157594054766	-0.00609131471720477	-0.00775977524783077	-0.00811901400073951	-0.0111569207188247	-0.0113674922577172	-0.00977166901335229	-0.00726743847204001	-0.00608744140615108	-0.00497827428546166	-0.00418201752640684	-0.00680668171669502	-0.00804293423248083	-0.00817582756238434	-0.00546222824906875	-0.00700625621997357	-0.0057312210305335	-0.00547724117194194	-0.0077764481109186	-0.00975400655661577	-0.010075040143808	-0.0105481682186507	-0.0103680042816898	-0.0113027807637885	-0.010093408146537	-0.0105522913507708	-0.0118182690927463	-0.0143029467513268	-0.0134031774668854	-0.0134275063849675	-0.0146744273180083	-0.0163245116263124	-0.0158980100059794	-0.0174786427066837	-0.0187987689795761	-0.0215190630348042	-0.0240009752268432	-0.0233420703498945	-0.0245919828657473	-0.0244157619192986	-0.0263348693216792	-0.0248840807369265	-0.0256534817053653	-0.0262960974251199	-0.027594857817432	-0.0263403739714652	-0.025865352165423	-0.0267094798235312	-0.0275845507002876	-0.0303126262762832	-0.0325230842672357	-0.0323498084281163	-0.0329417870939001	-0.0343504676214147	-0.0371156044958222	-0.0379436623119788	-0.0358877577838155	-0.0355043341168754	-0.0397307970044558	-0.0398700136539068	-0.0403963421767436	-0.0424275324168374	-0.0432197106123264	-0.0440568766651908	-0.0424915676115327	-0.0417719056560721	-0.0413900983875621	-0.0400456118262731	-0.0387812548736339	-0.0377073982891828	-0.0381291482610191	-0.0397661371372929	-0.0398603787689704	-0.0404437650532012	-0.0401749243256431	-0.0392285888333153	-0.0362068533945238	-0.0376173871818592	-0.0397127676834587	-0.0425175284743716	-0.0419879575687462	-0.0438374651537643	-0.0436331485010204	-0.044991757272988	-0.047608965732911	-0.047752770200041	-0.0468172055657168	-0.0473066841424705	-0.0464715675505557	-0.0470048352718631	-0.0490388088854293	-0.050730760641732	-0.0499412935487783	-0.0512835442140648	-0.0511610136446953
"3"	1000	0	0.9	10	1	0.9	-0.00361490152137659	-0.00935393119507191	-0.0150620293116643	-0.0214350837718929	-0.0253691074436172	-0.0293968940582316	-0.0345368260264807	-0.0394635453267372	-0.0442270411861198	-0.0480886310880508	-0.0550577410247297	-0.059727404070646	-0.0638726721092885	-0.0696021737148289	-0.076194817948817	-0.0799966782550275	-0.0836448114334539	-0.0894049018702587	-0.0967919076039919	-0.100571162031348	-0.10432954085387	-0.107724797417633	-0.110932902028438	-0.117886107112791	-0.124230678388257	-0.127470507153322	-0.132357519621682	-0.135088954201285	-0.1416123156659	-0.147327901265559	-0.153953596240032	-0.156917263121815	-0.159768834804525	-0.166527085384015	-0.169064529852188	-0.172538492438583	-0.179221136493138	-0.184454387819365	-0.186793547841149	-0.190148002856174	-0.196312125643082	-0.200698903300033	-0.202681856003172	-0.209240537562564	-0.215241948286704	-0.221256717968639	-0.22550603114003	-0.230258121060965	-0.236055504692916	-0.239274554684394	-0.244158791250165	-0.248172350369061	-0.253338403532487	-0.257282741602555	-0.261143602350265	-0.26567580275922	-0.271385603777277	-0.274018104235881	-0.277457725232427	-0.283838634263038	-0.288205592243372	-0.2919586865142	-0.294302423807332	-0.297586442719449	-0.301219387919913	-0.301319794200103	-0.306142710939252	-0.311911745863711	-0.316264419177401	-0.323120581396818	-0.326986691724902	-0.332925109043746	-0.335893697106857	-0.340167682460153	-0.344484290007261	-0.349958473604268	-0.354199034842293	-0.35569896420333	-0.357316180321772	-0.357461531141053	-0.360560752695648	-0.368567673034132	-0.370616955308028	-0.373792556064051	-0.378949500274454	-0.382938206645563	-0.388464819694164	-0.392846234596842	-0.395660429805145	-0.397916851856645	-0.401510573336977	-0.405821075202271	-0.41084245761346	-0.414799824703597	-0.415997238317347	-0.419744302977485	-0.422276277162018	-0.427451445910399	-0.432104718553382	-0.436813144718397
"4"	1000	0	0.9	10	1	-0.5	0.00392411816347765	0.00641159600999047	0.00432391033908356	0.0031202037968567	0.00339419741357461	0.00441372503129116	0.00261993226697588	0.00241649508831719	0.00297613200850187	0.00539179762518098	0.0060554114653272	0.00374334446695435	0.00460096835446078	0.00308592256569528	0.00398995256469612	0.00561596508996181	0.00622509832827378	0.00315048507017181	0.00788627049095482	0.0114519353347955	0.0104662226365977	0.00910739648722674	0.00936492047660502	0.0108097236728927	0.0110062481537644	0.0118212107548507	0.0101498702416728	0.0108129129912508	0.0101206243815638	0.0109507590655571	0.0155432409637088	0.0182346119463699	0.0185680058505904	0.0168393653074248	0.0172540637660724	0.0156727989048997	0.0182222238381926	0.021540504699631	0.0236698121972688	0.0236821079977095	0.0271931375526392	0.0266641631812779	0.0267287792590717	0.0281296164287111	0.0276614788977341	0.03032991887709	0.0301066294726082	0.0290475415344046	0.0275662593370087	0.0272541968705021	0.0276588907269318	0.0275583800709184	0.0303174114568413	0.031553737636522	0.031842447940122	0.0340797461277335	0.0348193305505797	0.0358203429282523	0.0362206189158273	0.0386513525247565	0.0397792113390139	0.0422837778331826	0.0445270229930643	0.0445835761740032	0.0440653210055235	0.0424517319453393	0.0427200710939296	0.0457065409995871	0.0453625359532082	0.0473046328158385	0.0491844081654132	0.0455408259686658	0.043784471490821	0.0435817223425287	0.0415069953836676	0.0435528686599677	0.0436359353964775	0.043130984337493	0.0464403114307313	0.0484342271844262	0.0509967995318427	0.0517399951026617	0.0517661995492197	0.0527059634079384	0.0533708634035687	0.0555218361552309	0.0570340015526178	0.0597342825842294	0.0579316913870554	0.0580546761612893	0.0587412418229825	0.0587837218358827	0.0625102251424819	0.0628528608715031	0.0631624615297122	0.0639874592156904	0.0635008410379065	0.0641229429472338	0.0671797161805478	0.067151895031882
"5"	1000	0	0.9	10	1	-0.9	0.00579422257876347	0.0148757261174414	0.0197988384166222	0.0244382269268984	0.0287369786648288	0.0338737571428577	0.0366098446608108	0.0392042077785763	0.0414500582777688	0.0462213063277912	0.0510653365940513	0.0553117583938443	0.0614419997172804	0.0671584279867227	0.0741690344007268	0.0827525571059832	0.0891597851136692	0.0930381551481203	0.100334104488782	0.103815393274249	0.107842975998817	0.112503142344872	0.12129834227434	0.124682626663144	0.128886144053453	0.135960529433698	0.141220229082916	0.144515867381083	0.148812737731478	0.154556659559714	0.158661334899151	0.164362308612651	0.17167016296598	0.174413337189097	0.177906807249339	0.184999389753728	0.189476240007658	0.196186598108943	0.201042262144138	0.206626740267423	0.209774147840708	0.211918639363067	0.214657480500603	0.220426414978877	0.224517708188342	0.231001930807637	0.234123054505979	0.240230767547758	0.243125203450599	0.249498693949672	0.254555351560831	0.259319881766796	0.263149124524759	0.265013570585628	0.270241606326525	0.273134614531281	0.277853190671883	0.282080904059898	0.288651028362802	0.291356975827417	0.294999326573886	0.299904947067043	0.306347832300682	0.309916971810024	0.315661786154846	0.321675636703314	0.325424685933863	0.328352850566106	0.333701912621089	0.336424161655955	0.338756140699404	0.343252126705346	0.344965399574128	0.349780147862505	0.351269596749133	0.356476602808217	0.35874334727657	0.359155432969339	0.36414396879945	0.367107894801615	0.366609421193776	0.367623747886986	0.370477461472111	0.372856285829791	0.376762538471112	0.379748420240464	0.384762045135973	0.388793297448909	0.390843264837311	0.394740163699057	0.400404945520213	0.40340484196324	0.406143487939953	0.408829944391819	0.413683252425899	0.418321430652359	0.421791268564468	0.423421539185445	0.427560233972873	0.429659506195511
"6"	1000	0	0.9	10	10	0	0.000281833758495471	0.00276232810366869	0.00268766578226475	0.00503427515075007	0.00538756397461818	0.00338264003296568	0.00654917035118324	0.0097980311027855	0.0112510515469859	0.0136030348258288	0.013892918140714	0.0148011534662181	0.015509150292804	0.0140662965607155	0.0168507166154152	0.0199748348734306	0.0245700334445405	0.0262107640153858	0.028245305221462	0.0289703600085178	0.0311045948456619	0.0295254018461828	0.0296473094227876	0.0313283108145973	0.0334973446373777	0.0322943754788702	0.0334634094100736	0.0366970834737723	0.0394964181289225	0.0390803698676543	0.0391628653492824	0.0404551026356108	0.0412872009958217	0.0420065639399156	0.0429215663849538	0.0432403950107299	0.0448055467256334	0.0450415339129593	0.0447226661833638	0.0439849479423144	0.0445403095364058	0.0434240412088049	0.0430453673299068	0.0464079773546859	0.0489672727456411	0.0516679160907473	0.0523754857056425	0.0534213623669307	0.054037075902663	0.0529975333551432	0.0537821176178402	0.0530089861968713	0.0555033344284834	0.0566825678026343	0.0567483400670449	0.0589110517230668	0.0627070929778078	0.0628901954733875	0.0667325077277164	0.0662634305344491	0.0677590201934152	0.0702455345720999	0.0706856535713965	0.0719384433538422	0.0710513184903999	0.0701057177437004	0.071948579038695	0.0735597671156176	0.0735271015351165	0.0724431902250727	0.0766620301763452	0.0764755436686061	0.0788491326521833	0.0780437244440434	0.0785159761854725	0.078498863139298	0.0805817704822212	0.0821606859313507	0.0819421538880038	0.0814801207289575	0.0839004893818573	0.0847088597175992	0.0840098453223408	0.0877349833160968	0.0872887152172189	0.088093337231898	0.0881568339880542	0.0908695575598717	0.0923139719966247	0.0944780336072547	0.0937277577201737	0.0938155948857431	0.0920796202716393	0.0949112678341751	0.0979322876423875	0.102582813492721	0.102510366067597	0.10355870650825	0.103957293867679	0.106721306113477
"7"	1000	0	0.9	10	10	0.5	0.00374238160235901	0.00716297915052453	0.0064933504864958	0.0058802852273884	0.00643081500945405	0.00546563408836878	0.0071980634964113	0.00385238643756101	0.00437270929466227	0.00383404229940756	0.00668736365088617	0.00602922320266289	0.0101815807019773	0.0143672841768101	0.0157013001792792	0.0180622275850393	0.0187171051682802	0.0206615786917939	0.0219893597081189	0.0225163169767149	0.0219183086303641	0.0211164124270851	0.0219240728419324	0.0209489873817996	0.0213117566616763	0.0225853115631713	0.0225702240262447	0.0209039288562299	0.022316704483474	0.0246487266883853	0.02440676187523	0.0248821388065201	0.0229569161954278	0.0248468396985251	0.0260288868140767	0.0276739509759007	0.0277301622285212	0.0279945587576001	0.0318128916398178	0.0306782631193912	0.0324055725459616	0.0338605098859708	0.0361039983942444	0.0378813322254801	0.0375401473390149	0.0372473192309474	0.0363906649515094	0.0354267119829531	0.0335189650324372	0.0348955118373556	0.0347770327455428	0.0350398348236875	0.0375094884084909	0.0384794356790843	0.0411038410314738	0.0421573036117735	0.0429989711362025	0.044629214965903	0.043291501620739	0.044486822239448	0.0466150354653296	0.0466162865723451	0.0499486303444415	0.0474641258940705	0.0459973450100454	0.0452692561595582	0.0455631982468558	0.0446974218680334	0.0451275446335114	0.0453488274793899	0.0448211225083975	0.0456335331861402	0.0490415904437857	0.0506467503957401	0.051085491951163	0.0523926519965003	0.0558719132601904	0.0611825716778971	0.062821319814172	0.0620276430874506	0.0623098175955428	0.0621543174839897	0.0588043733709399	0.0601378217795607	0.0603689669524863	0.0599444639917424	0.059179562291374	0.0604993408850521	0.0647954030569962	0.0630983505847345	0.062973480766972	0.0632460002852472	0.0643085044880766	0.0650005577654214	0.0673949082033877	0.0659597086060022	0.0687217042669613	0.0678887755444427	0.0675629899966686	0.068811980575419
"8"	1000	0	0.9	10	10	0.9	-0.00019130710836803	-0.00121847235998693	0.00228081166277205	0.00232334960146589	0.00440838888725417	0.00551581035497701	0.00542956399619452	0.00662024217885221	0.00731632691481189	0.00882165589395777	0.00823963775535701	0.00930251200197714	0.00829302326203376	0.00762214302388428	0.00843964005335853	0.0104911180391241	0.0103201075899314	0.0092854534922476	0.0101368697658712	0.0127340117500178	0.014937836096924	0.0147323680846049	0.0165120021472403	0.0172304622031681	0.0195510101514681	0.0223655624104939	0.0245348451542219	0.0236872748685651	0.0251929719270758	0.0256902467281797	0.0277274601258917	0.0289450318637744	0.0320954068519002	0.0306145611468156	0.0307913287786288	0.0323345822196392	0.0299224845865099	0.0313081904931597	0.0318608390911467	0.0316361310485252	0.0325867956789761	0.0313335620293418	0.0340811853067701	0.0356079543031165	0.0362088324192774	0.0368738922712952	0.0367825373709458	0.0381729831471851	0.0392031960360995	0.0407487909215516	0.0411917544656815	0.0407630407225918	0.0392501230378793	0.0400623717370098	0.0400092867740905	0.0402102867739568	0.0399700277147962	0.03914303822345	0.037388498776192	0.0342956862471665	0.0345213042641801	0.0348857378367894	0.0353532522606982	0.038192701215527	0.0418801542568403	0.0399333183543283	0.0399681885816285	0.0397592617626153	0.037589492237443	0.0378499032355558	0.0373255845596446	0.0407393274725382	0.0404173131694701	0.041590212895156	0.0417834202816891	0.0406371782391374	0.0400759480107052	0.0394268298105438	0.0412131812127507	0.0432839838809428	0.0440375685237653	0.0454153653285655	0.0454078934547002	0.0461000956975754	0.0495505673468809	0.048982401290442	0.049699314524776	0.0516515431937258	0.05256289804669	0.0508609380095366	0.0547346704555425	0.0586106753297555	0.057504238683521	0.0578816473090769	0.0572059056537274	0.0590658279852825	0.0619716520137797	0.061109020498928	0.0606087742526658	0.0603881368912686
"9"	1000	0	0.9	10	10	-0.5	0.0016279366730867	0.00279004925195326	0.00176861483363931	0.00288127959494348	0.00504739322188148	0.0101680511225362	0.0131017325576296	0.0145593559066174	0.0178510889373424	0.0179849252532982	0.0198918913659634	0.0223979584089772	0.027885132725027	0.0294963764134691	0.0326576132144759	0.0343708071722662	0.037320130808393	0.0392070921839354	0.0431377649142674	0.0460328896224806	0.0486086765070078	0.0515942179017811	0.0517382306947893	0.0558035784690209	0.0586702236142193	0.0608486026390948	0.0636370623325121	0.0674620032332074	0.0707511883708464	0.0715591620270567	0.0726307985847841	0.0740077673708009	0.0793144110745298	0.0812484807807692	0.081082168283516	0.085587028505555	0.0863589143622779	0.088326990752406	0.089514100462525	0.0905336643661849	0.092813440628642	0.092705256965264	0.0963675927708291	0.097154329302146	0.0988202401242789	0.100365569152479	0.102496066595738	0.1019515435835	0.102465290976242	0.107205441061246	0.109165866432829	0.110861621428118	0.113782433896779	0.115606297682896	0.118386590507855	0.117831457207248	0.123620916311246	0.126396340356972	0.128866213771486	0.131309554567615	0.134284680064068	0.135947422052984	0.138248296255269	0.142106373725595	0.143593407685647	0.144819388397219	0.145281100854342	0.146586903349247	0.150534797974852	0.152631410192655	0.156412551572003	0.160768749522256	0.165382296070293	0.168192592249766	0.170730195425379	0.172867167857734	0.17558200361492	0.179440419628815	0.179787769658685	0.180854462052863	0.183102816108207	0.185989197565084	0.187225495201083	0.188936730972284	0.194468951920248	0.197943775207019	0.200051524301486	0.204330490972753	0.206642562664756	0.209393036834728	0.20975841024982	0.211247661448108	0.212100045042658	0.214048563044103	0.217500290924903	0.216823085783454	0.217169385313003	0.218021486702107	0.220826662989912	0.225188189638001
"10"	1000	0	0.9	10	10	-0.9	0.0107998305431842	0.0224577137153419	0.0314130143629298	0.0442818992693448	0.0540072215826416	0.0665159530700097	0.0795012566089835	0.0930839355479152	0.103326334686165	0.1141498909008	0.126958810886349	0.137600663875803	0.148629881047137	0.160223691973964	0.172772559999455	0.184748000625253	0.194633511727467	0.205495591803648	0.215085053912049	0.223756987494489	0.233342985800375	0.244827499069765	0.255178400203937	0.267021027863552	0.277765854508923	0.287122727474962	0.296164843457216	0.306713963332544	0.314374511161312	0.325109041485378	0.334427821721718	0.344194386436131	0.352664078273203	0.364771529960083	0.371174154292477	0.38308218029801	0.393289428583825	0.400459065731205	0.408683035024005	0.41506017415844	0.424062257038204	0.432971633129513	0.441571989328691	0.44919229316848	0.459143485383087	0.46919846705804	0.4761385687242	0.485546915124094	0.494574060377734	0.503253653835448	0.512605431958944	0.521195328549918	0.527888633167981	0.533568594326916	0.54160044548664	0.550704014946421	0.55832675537159	0.567677638992268	0.576946017104905	0.582742646707126	0.589804641666702	0.600274902756708	0.608307789254117	0.61877221071176	0.629844635766831	0.637315366208681	0.646349667588527	0.652304327060085	0.661477961127221	0.672225275578523	0.68280931129539	0.6907246465588	0.698903491460806	0.707104163276641	0.714199243110954	0.719793690500022	0.7292355739027	0.737852798834456	0.744114699803027	0.753410150889379	0.762986208232706	0.769141757753678	0.777427825845362	0.786263092177439	0.793943367488471	0.801537766393396	0.805444906980063	0.81255554337577	0.820014015961939	0.827595822440967	0.834513887687392	0.841150502985063	0.846915966526972	0.856544344842178	0.864703527108779	0.874899606160472	0.880424647949356	0.887654193070083	0.896370048074303	0.901974557135194
