1	1.75183	2.40591	0.00428124	0.00439625	0.999755
2	2.80787	2.13473	1.1371e-28	5.33804e-28	1.0
3	2.16301	3.52771	3.1586e-28	3.28514e-27	1.0
4	2.48326	3.25501	8.86185e-28	2.98666e-27	-1.0
5	1.87007	2.5424	4.54839e-28	3.00265e-28	1.0
6	2.57289	1.70571	0.00198307	0.00343077	1.0
7	5.08087	3.7962	0.00521656	0.00699348	1.0
8	2.38988	1.37055	1.23383e-28	3.08013e-28	1.0
9	3.71912	3.45318	0.00143466	0.00126388	1.0
10	3.61751	4.45014	3.49203e-27	3.23441e-27	1.0

