1	3.37256	0.114844	7.50662e-27	3.10944e-30	-1.0
2	3.24839	0.000752	6.39617e-29	8.30259e-35	1.0
3	2.99477	-1.24466	4.1506e-27	1.11045e-29	-1.0
4	3.62695	0.161285	2.93829e-27	4.10942e-30	1.0
5	1.7018	0.238087	5.86365e-28	1.36408e-29	-1.0
6	2.85495	0.159705	0.000526597	7.71143e-34	-8.77094e-13
7	3.52986	-0.406852	1.93484e-27	4.66665e-29	-1.0
8	2.17535	0.722332	9.55477e-29	5.53866e-29	-1.0
9	3.63204	-0.159908	4.36085e-28	3.7786e-32	-1.0
10	3.43043	0.32132	2.13522e-27	6.57507e-29	1.0

