"n_p"	"r_m"	"r_selection"	"sd_fluc"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"	"X82"	"X83"	"X84"	"X85"	"X86"	"X87"	"X88"	"X89"	"X90"	"X91"	"X92"	"X93"	"X94"	"X95"	"X96"	"X97"	"X98"	"X99"	"X100"
"1"	0	0.9	0	10	0.561197618259951	0.536033572829988	0.670637462754485	0.488098544627171	0.65930517101648	0.612216919614821	0.618309669118948	0.454740689550095	0.607687431466254	0.707345188418996	0.592331619300532	0.439767355116499	0.589694318830854	0.725268006909804	0.70018769667367	0.506925580825171	0.270138455722513	0.591644554269585	0.585412631281556	0.496966979374429	0.52500030034625	0.433508401778563	0.547581246624118	0.60879798502774	0.764792936196262	0.56280852028386	0.76564096740498	0.764550049846459	0.473080658615632	0.643672987202807	0.594379670435278	0.553095836035377	0.720821248653854	0.391439985968909	0.596879486419845	0.563330098115378	0.563175278269489	0.64562362333018	0.554622019996489	0.626179700600906	0.609775637384833	0.695506023056	0.465047493295971	0.491611001194433	0.388234908998406	0.549141654351809	0.447276730511686	0.53524559013856	0.635969718565894	0.65967665474463	0.536864715994007	0.430152714381427	0.432532851611197	0.496991456684536	0.672362922040178	0.643443878581241	0.682388614497636	0.747782281522748	0.347348775322569	0.501115675765298	0.627504365529148	0.439313338787428	0.852053911024361	0.38242952716664	0.637081708976922	0.665986338961866	0.51393297636676	0.421600008456946	0.587942187170969	0.698791626620903	0.574519103534426	0.525549533483086	0.571232140100431	0.693972971566121	0.651660918663119	0.524883721337935	0.496210626718144	0.539264236837108	0.702889329050408	0.520059825401998	0.633263838000526	0.542535039210839	0.637782336924192	0.429133191970081	0.490284040194588	0.579416029189571	0.650784823929557	0.733629047993478	0.420441476178834	0.434356923036457	0.655113314051137	0.73905094649479	0.493990921871821	0.7265084476753	0.679881566865746	0.577954482963273	0.560266762964769	0.536275689308147	0.559714972996876	0.659008761325264
"2"	0	0.9	0	20	0.141004420267313	0.31805939115659	0.159509831334295	0.0541263451572143	0.0922311335489476	0.101222621137596	0.0910091734536264	0.140195565879236	0.0375400307175973	0	0.028960672686127	0.169603248152001	0.252519750379375	0.185808857036608	0.0356845559617553	0.326544456534387	0.125090658855351	0.139123271492685	0.154113775335592	0.151230401407306	0.353266370284933	0.0901099616419672	0	0.163862217692843	0	0.0437102430962517	0.0933995428411568	0.146438686780938	0.178316056548059	0.148744088726122	0.083410948420763	0.118021023565948	0.0895538668854853	0.118485008159492	0.29469082928441	0.0668221148842008	0.0779266742835266	0.20877228619496	0.0608415234837981	0.212402796694758	0.255012648515232	0.333471739636258	0.10021862400068	0.0935713188494912	0.140753234857167	0.178249905064892	0	0.195418984232597	0.145109388974454	0.413244614532367	0.146338454163538	0.245146557805992	0.0795238416682415	0.0319346709634988	0.156764831836814	0.0892949482290218	0.129164548172114	0.104460036980033	0.317554104109049	0.263844801211449	0.213779088161896	0.103872357950418	0.144482289834092	0.0678500669802746	0.363308186395898	0.0467938288350808	0.232417671314513	0.0894428589674551	0.104135822846271	0.155757126860243	0.151345245906004	0.0941336023517138	0.400671326611344	0.224444172385034	0.065727694343834	0.119954480353814	0.270687134951136	0.088712075434778	0.0932425183414909	0.200978953541957	0.099686657970835	0.115334441630087	0.340551682826503	0.150185384585048	0.04881357742773	0	0.248834570537155	0.0265678562706516	0.0851994547418106	0.332300468875427	0.124992360386448	0.0698142766821056	0.114660357277178	0.0970573564231337	0.0948050557752951	0.103768427184252	0.0493544135477221	0.202737359234341	0.149593473824222	0.160382122068693
"3"	0	0.9	0.9	10	0.759231325859699	0.557673899000877	0.835466783221425	0.599943025697152	0.690896889023031	0.580094266620361	0.678753836989987	0.716434500089084	0.776915608232559	0.730120945680019	0.624974787119568	0.78643930600941	0.913472185471781	0.845004611112094	0.520194208358874	0.787585482097163	0.71327017538235	0.621955085476739	0.683466488863088	0.722133565690643	0.552741090075213	0.583398233224416	0.687398405649403	0.84182782222702	0.571239304180218	0.891759768471349	0.593834522335587	0.727215341957627	0.625853752308707	0.411362832351838	0.708639620161445	0.659639875177044	0.5442218310027	0.629884653037951	0.794092310732458	0.719550621133945	0.805948383384747	0.72178581736998	0.704975997671024	0.750077512152487	0.691763093612256	0.614740656939262	0.675985020235723	0.861980241880337	0.796304574872955	0.686689640230007	0.558836272061847	0.820667298937557	0.755049213858615	0.720180650597583	0.632516808877729	0.623155547579616	0.702966874718727	0.741360455585811	0.683320529352551	0.854036959982105	0.520221395490108	0.684798333658664	0.632532694697323	0.60658499050203	0.725641375831578	0.751816563340232	0.729454478517233	0.761210487383685	0.666158586377499	0.639696907388491	0.529362186184563	0.773314487623672	0.67676668691123	0.666561552673797	0.504746601059952	0.537835114679985	0.812630659397294	0.904644249842925	0.745227799435679	0.78893053979023	0.674693984212229	0.910725744016115	0.561940535480555	0.627642690107898	0.866993448485976	0.666716861518759	0.629093348436075	0.330251482333953	0.634776958806904	0.607613854301898	0.658890649884436	0.6343629581068	0.595635603017369	0.755661588316465	0.766405663776628	0.772551739721814	0.720943127331259	0.574266201600794	0.722046506522849	0.495453325278069	0.724766976366341	0.846219509331856	0.586685639023669	0.755646541412542
"4"	0	0.9	0.9	20	0.190300952860444	0.498503679920625	0.345799147322565	0.604264740069649	0.471670049337672	0.201812334657287	0.418241694261182	0.384177437789147	0.411573798797563	0.0974853781878903	0.479366615434862	0.126763491425925	0.150070399802164	0.539950646657655	0.12760797901954	0.326032843376647	0.333636832978978	0.0711221811079118	0.655751995396595	0.658688881030562	0.35441601706973	0.359635804528372	0.190581751778019	0.325091165343626	0.302395280019645	0.0245869531360929	0.552641682783297	0.293157614205918	0.213371030774391	0.281804056334186	0.336160941588456	0.222744160374108	0.0600054813453246	0.132030356329159	0.181876478118359	0.299108182514729	0.194672017128674	0.123369958210419	0.406828396696219	0.0606173437101608	0.464555838135407	0.123648434392978	0.308280346198591	0.081005696553691	0.263479695375067	0.131183841107145	0.223588784125596	0.180108635310057	0.0851435504738321	0.644758169014138	0.393087741545376	0.0440411403604592	0.0466493258330052	0.382627376996225	0.32671979574997	0.174573325313243	0.326045006137258	0.310935401298417	0.20298127853292	0.292654756310805	0.322122314625299	0.205025820272089	0.157019513562567	0.262083489739786	0.326135737685173	0.49972830317762	0.0363993268623377	0.387581474633653	0.208817305357171	0.163049706772146	0.0980946485258796	0.279080255176578	0.242272891252	0.258474810210237	0.0838715471928296	0.250113094309476	0.240730751639557	0.32160985481453	0.108088628626225	0.315480860728451	0.118148939443831	0.344206932348792	0.362263075609328	0.236108111701937	0.186793854926529	0.0860553008572829	0.411750827060777	0.0636945113777927	0.443630894387797	0.141987632472952	0.409827519525211	0.513850637598279	0.354063210466679	0.105838328356585	0.178131232349299	0.13344648857631	0.140541195338533	0.105126385834305	0.122507769024662	0.143315182467742
"5"	0	0.9	-0.9	10	0.591226657076036	0.554183828120962	0.718860099009585	0.632529702269436	0.567068322961122	0.738640349367287	0.621252393211082	0.574095020682586	0.734416376509518	0.586271124753274	0.566778466775431	0.462154675077662	0.874678252529163	0.714745703772132	0.708819125834666	0.675574496025249	0.462559776857377	0.625537929334311	0.609883915658788	0.763528818904296	0.650378822705872	0.564393560182105	0.72068429811979	0.605487767244815	0.842064544275997	0.785762633405576	0.788232822092572	0.744791606951808	0.554271144158789	0.647516895225859	0.83189772154336	0.548806606523985	0.712400669493683	0.664942993547603	0.715961207825587	0.656719593652187	0.719249533494205	0.585611901494873	0.572005833353779	0.732837311948866	0.53556572872333	0.738667026153705	0.726235614601637	0.732019074704205	0.830513329743962	0.748647551277548	0.711215185094446	0.7180971657754	0.829725366322368	0.833920362918155	0.776344822866876	0.744576385878284	0.810569058922302	0.58976722733274	0.810497724654212	0.84341608657845	0.65286278194545	0.798915098759485	0.673072031836055	0.83344193158624	0.469886914636712	0.443724700836593	0.466211848913853	0.593700629012259	0.677403243332134	0.791213772153867	0.383173223435846	0.453988592235836	0.892232012527644	0.571058503997381	0.630398193042369	0.814600223477221	0.737677361683396	0.672962880841946	0.726295983487123	0.667828116146903	0.693808545349132	0.675933327371816	0.67190831306415	0.816726565370086	0.876536024963213	0.739874081144421	0.871984690427191	0.311322844971184	0.595810784118335	0.792623667143478	0.78714718323683	0.420503694464699	0.653193730008617	0.829325269192503	0.778612387823845	0.646733419846627	0.592687803205903	0.692978327899464	0.659291746777354	0.764056877348511	0.364126089361724	0.779280553985092	0.779601940773765	0.727512995435082
"6"	0	0.9	-0.9	20	0.0496039762840289	0.418982479373514	0.359257376547012	0.0821299451466263	0.408513458089333	0.234211405073642	0.114874685107182	0.177036687536233	0.11981349260551	0.400184311624358	0.338545506075107	0.212973913435483	0.182788860534419	0.371401460049254	0.138753913200957	0.170791221681419	0.0376322679249924	0.249922549883317	0.379371508236718	0.154885314444899	0.246882333367903	0.569354858625877	0.138794757810262	0.60053788307863	0.175253133958329	0.573313754576609	0.689588235135578	0.22620661398211	0.211003377685495	0.384346065833939	0.203255557906504	0.542306599457638	0.0763239531496581	0.0699928032319325	0.118022521143544	0.365308484300167	0.156330361347274	0.156318923320759	0.288424802209117	0.0570653651507153	0.176296167497032	0.135139378103408	0.368808245841204	0.313508895512446	0.29838225663096	0.182869554118991	0.384882038875689	0.144915272807861	0.143540745722817	0.349601513366905	0.206951795893507	0.649524521598607	0.0629889824150097	0.149635640288691	0.396947545167452	0.293647473151573	0.181503218583563	0.133548445474495	0.169933737601421	0.551285813708485	0.219375082345151	0.261474070805748	0.158494900392083	0.327795624357604	0.252776286034863	0.13479975888205	0.214393862639603	0.520859207504652	0.19147135701697	0.331773280972574	0.104479889172692	0.459405777182754	0.15369556403993	0.228915663381164	0.308983696889207	0.0976609818131483	0.572691558979707	0.285724667574587	0.0652623319279642	0.255375160279094	0.247818191255257	0.36346280610589	0.171169813123405	0.193355247222709	0.41265010829142	0.44574755257515	0.223892346490392	0.25266349191292	0.33890679216304	0.13925816005977	0.255163648405893	0.280676576950241	0.287354084141174	0.28947020422605	0.0428488450894808	0.348005577649474	0.227196427593062	0.164339713286198	0.342437246223056	0.249379197538935
"7"	0	0.5	0	10	0.622580308250193	0.438881616625233	0.559044781904568	0.40355829452041	0.481692303143586	0.511921226990993	0.645551813989858	0.788086566135242	0.574091888212827	0.619492093790065	0.699206910867539	0.458889219117009	0.603842296498896	0.88974667744313	0.664441000753253	0.578042734166603	0.769968176406003	0.501905363661308	0.696014922480982	0.748255308038622	0.628292889423617	0.594911934262006	0.409456358622859	0.728648187222197	0.601352929248274	0.449317528658537	0.580940131191157	0.595957543292524	0.533656964681113	0.548204793203855	0.705993742195946	0.473551051998999	0.547534865810084	0.485232050905673	0.674256535375857	0.225513752115407	0.498118807207149	0.647133607049579	0.742097363265174	0.425526874574606	0.521260651077996	0.785240390513801	0.638046805333174	0.645503380177088	0.482479468759238	0.676779170776114	0.62409822333499	0.549963028493305	0.684787438322876	0.684652969442064	0.562003313712306	0.618893004746537	0.814070908436484	0.303239128986476	0.48000278679603	0.52359366621682	0.694206871913354	0.398035990792871	0.637591440941681	0.591966549209688	0.552409232373333	0.624313149994892	0.550063207372975	0.72923977652195	0.615039187827577	0.444652533912501	0.568033327875932	0.553896005427963	0.626323478510321	0.554279681802365	0.485149924670531	0.564411805674048	0.429509922994729	0.649211321277527	0.488634875558793	0.800616953058222	0.441776215384384	0.45630036181954	0.56352874719597	0.594077802233704	0.605855836307123	0.59848257293868	0.673184275617592	0.504001106768814	0.690977357029093	0.379359440430351	0.435704020480282	0.43388478135787	0.586492013058515	0.731303802990199	0.424124924464323	0.796591794943477	0.582104518276934	0.651169238368836	0.456167118671484	0.630614924790342	0.520267312854386	0.75044218541751	0.626189149766767	0.827827853951743
"8"	0	0.5	0	20	0.0729617718943631	0.123323372532398	0.169084603976891	0.0847049877438501	0	0.177860979487407	0.0874606203643023	0.126855521166854	0.28162213456751	0.103078629065075	0.0651197659495383	0.126396197559995	0.168522548977511	0.0468128159308177	0.216432536379246	0.215856936771786	0.287152935704507	0.0596227992058596	0.065995255950609	0.465873670687725	0.0556109431054802	0.427878805287757	0.0818623939410913	0.282999204687325	0.0705058579710907	0.279117525414994	0.0497914936427528	0.146901215654229	0.0905156219941792	0.0459970200019644	0.33705599897786	0.0693459786597552	0.206005013637103	0.400955739573144	0.232735551111282	0.162188306928456	0.0326101137348154	0.178588940024407	0.0781042500836564	0.158290231001281	0.0591466988977668	0.131230124455031	0.267069643554472	0.102282498540893	0.0662834144403053	0.158154574773039	0.141112440782441	0.0325621377077928	0.143215155076207	0.222851473124388	0.123312699187188	0.114257237140956	0.0720619149989823	0.171826158339944	0.133153275594817	0.0722664740944563	0	0.204837983543488	0.157174902173297	0.300199654621023	0.273515759088054	0.0486410098516991	0.358103552787334	0.116369338971384	0.0852845886956975	0.121368941608151	0	0.11711355451301	0.0362045842421809	0.465515134158609	0.0747335033776045	0.223496678484379	0.210082319263648	0.189697112939477	0.214542973736438	0.115299701074836	0.28930801108452	0.0707719784199959	0.141155730098998	0.0879903615507815	0.259711190538307	0.209718480356884	0.0841045122852585	0.365435774038346	0.0783560633728438	0	0.085929722264966	0.0386941835070326	0.0885676327076709	0.20072227432098	0.0858365781158851	0.114034487791466	0.0392081299505636	0.0521589994051649	0.16018676957055	0.132023886373699	0.105496760911002	0.0265892347236461	0.406726338111299	0.0822493543197558
"9"	0	0.5	0.9	10	0.669095490870793	0.775795828987739	0.869420493145012	0.683558764818048	0.749018686572501	0.784230690586977	0.523733413003658	0.726767267703562	0.777871562948773	0.738217519997971	0.650336788155962	0.882588144377402	0.80455787819607	0.624016257654958	0.714360741413385	0.697402974838153	0.827609471455422	0.671328691745664	0.79061198604532	0.712682002612278	0.790163845917807	0.727353485019059	0.918075990447508	0.722291652014602	0.59624478140491	0.644576688511552	0.845110922385736	0.575287704730466	0.727064357216408	0.542719048507806	0.77128528635819	0.720314025684807	0.697843716017303	0.654348371489559	0.749572780798998	0.757304674085175	0.60378870135293	0.643898684956382	0.693329570543139	0.825865658805272	0.761231876759812	0.544265199044383	0.821274222316524	0.656012500835099	0.644484890016074	0.730433758374059	0.839306277808133	0.760222088595603	0.409504706339855	0.555626435149431	0.634702623715998	0.537575710378913	0.892741844147398	0.787450274238733	0.720382568121446	0.663792603270659	0.833149052222661	0.488501203326641	0.732517178479091	0.436042692324955	0.597780858921832	0.695706604913752	0.36418600496734	0.478213644923445	0.719688665796618	0.703575192940556	0.688492777646533	0.540219650253276	0.888572606858638	0.729341223552435	0.636575031376261	0.821810865183691	0.476616370120051	0.719772632313823	0.81673328744639	0.622506921313503	0.726857221158306	0.619489873783457	0.710542944167967	0.734766345143356	0.575609673597437	0.747432751503746	0.793932559203713	0.774274105402457	0.603114448117224	0.672734735213634	0.802548525433945	0.851442911104416	0.689063439559466	0.459172983352334	0.699261360269946	0.743382890510269	0.467140548223975	0.611069569489074	0.725834763434355	0.73187038542247	0.549322025049764	0.544211003826733	0.570717109205317	0.891698961565421
"10"	0	0.5	0.9	20	0.314495583746324	0.0392481826891151	0.181184602004562	0.273073369855465	0.634418686829862	0.204514183313716	0.145722943282268	0.391779601557818	0.351259834950141	0.364508779800166	0.418215855969953	0.253735322428394	0.433922749318114	0.535855827159935	0.426861176070427	0	0.379535671301586	0.360496786353182	0.155219104691167	0.436834269944798	0.40372407420879	0.117076651575066	0.133016634320732	0.68137670778347	0.311288369465477	0.403963811686444	0.159169966898187	0.376633810932532	0.206583375955586	0.0502603449299337	0.365420290487481	0.419595149537116	0.281082176121023	0.115136935819863	0.2346043380391	0.318079817004657	0.0934082091954211	0.107317038137129	0.406331213594947	0.131272512559368	0.0934208891906489	0.245529088234744	0.268132689754386	0.285739107671664	0.125498418157127	0.0320729639099607	0.656516181299895	0.34046437258162	0.281776989434417	0	0.194312072486508	0.435949561174466	0.0675901317166099	0.351733345909072	0.530124095732532	0.17189135591673	0.314749078634996	0.300863989508898	0.147222182634087	0.131482576291607	0.145528703306991	0.117263412040577	0.0707822995242709	0.10036308644473	0.224771867048003	0.326368519868237	0.31385057802995	0.320315295732652	0.354524889292232	0.338217666274763	0.111425994179372	0.511982445723453	0.234277623840164	0	0.268673224966412	0.503056112012368	0.409880017653103	0.18647814044742	0.285944251196334	0.540076407586992	0.16180348491441	0.120661272003918	0.200974729710241	0.168901989783367	0.101523285376582	0.472064161488438	0.587564959384915	0.128054077107392	0.307206489587267	0.493415360923634	0.157527731713523	0.332193206188708	0.211175672378218	0.366164547389078	0.130493037524037	0.455449705202009	0.0894922837294183	0.710492341185066	0.185852632131327	0.307843084017637
